amount,amount_to_avg_ratio,amount_to_max_ratio,is_new_beneficiary,beneficiary_age_days,beneficiary_verified,txn_hour,is_unusual_hour,txn_frequency_24h,txn_velocity_1h,user_avg_amount,user_median_amount,user_max_amount,user_total_txns,user_typical_ben_count,user_txn_freq_per_week,days_since_last_txn,is_new_device,device_trusted,recent_password_change,recent_sim_swap,recent_email_change,recent_pin_change,account_events_48h,recent_beneficiary_additions_24h,hive_recipient_flagged,hive_signal_severity,hive_hours_since_alert,hive_scam_category_match,recipient_suspicious_neighbor_count,is_fraud
12449.06,3.93,1.09,0,3,0,8,1,4,2,3169.71,1306.72,11437.61,211,2,2.1,5,0,0,0,0,0,1,2,1,1,4,56,0,1,1
129479.28,13.55,1.11,0,225,1,12,0,4,0,9552.21,371.04,116531.35,99,9,0.6,14,1,1,0,0,0,0,2,1,0,0,-1,0,1,0
111.56,0.12,0.05,0,159,1,4,0,0,0,907.18,2076.88,2152.55,165,10,7.6,2,0,0,0,0,0,0,1,1,0,0,-1,0,1,0
11367.82,2.99,1.23,0,48,1,5,0,4,3,3800.56,631.1,9269.02,108,17,1.2,11,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
7045.9,1.87,0.75,0,51,0,12,1,3,0,3772.15,580.0,9381.07,122,16,7.8,1,1,0,0,0,0,0,1,2,0,0,-1,0,0,0
1214.54,1.58,0.66,0,55,1,19,0,1,1,766.63,736.51,1835.7,186,12,5.3,5,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
91085.75,33.12,8.96,0,8,0,11,0,0,0,2749.86,615.73,10167.35,29,9,5.2,3,0,1,0,0,0,0,2,3,1,2,33,1,4,1
32682.35,34.54,12.63,1,0,0,17,0,5,2,946.09,269.14,2588.41,202,17,6.4,0,0,0,1,0,0,0,0,2,0,0,-1,0,0,1
16981.22,5.72,2.51,0,13,0,18,0,0,3,2968.8,1446.1,6762.33,73,10,7.1,12,0,0,0,0,0,0,2,1,1,3,55,0,1,1
19925.94,5.03,1.45,1,19,0,12,0,3,2,3962.2,727.01,13695.76,170,11,3.9,14,1,1,0,0,0,0,1,0,0,0,-1,0,0,0
1164.29,1.22,0.49,0,137,1,17,0,1,3,951.65,576.15,2365.79,18,8,1.2,5,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
2997.68,1.77,0.5,0,10,0,10,0,1,3,1695.93,889.09,5949.85,177,12,7.1,1,0,0,0,0,0,0,0,2,0,0,-1,0,0,0
354.86,0.24,0.07,0,324,0,2,0,2,2,1456.99,1417.89,4840.84,48,16,2.4,7,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
357.38,0.21,0.08,0,83,1,20,0,2,1,1715.56,468.41,4722.35,215,20,4.9,2,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
54712.15,4.35,1.11,0,466,1,3,0,1,2,12565.92,436.69,49240.94,271,2,2.6,4,0,1,0,0,0,0,0,2,0,0,-1,0,0,0
136069.89,6.57,1.11,0,540,1,22,0,4,2,20716.17,645.74,122462.9,218,6,2.4,14,1,1,0,0,0,1,2,2,0,0,-1,0,2,0
517.02,0.94,0.38,0,158,1,21,0,1,0,551.16,466.61,1351.13,135,7,4.8,3,1,1,0,0,0,0,1,2,0,0,-1,0,0,0
448.82,1.06,0.25,0,27,1,10,0,2,2,424.07,1071.76,1788.28,90,15,1.4,8,1,1,0,0,0,0,0,2,0,0,-1,0,2,0
305.69,0.2,0.06,0,297,1,2,0,0,0,1517.74,833.13,5210.95,121,15,6.9,8,1,0,0,0,1,0,1,0,0,0,-1,0,2,0
39436.16,21.35,7.29,1,0,0,11,0,4,1,1846.74,411.72,5409.11,77,20,7.8,6,0,1,0,0,0,0,2,4,0,0,-1,0,2,1
98647.86,32.23,11.93,0,9,0,20,1,2,2,3060.83,1583.14,8268.38,30,7,6.0,9,0,0,0,0,0,0,1,0,1,3,1,1,4,1
70.97,0.05,0.01,0,247,1,17,0,0,2,1368.22,1295.61,5043.15,164,16,0.7,12,0,1,1,0,0,0,1,0,0,0,-1,0,0,0
19560.14,1.69,0.56,0,354,1,22,1,1,2,11543.01,458.46,34629.02,118,2,7.9,7,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
27250.48,14.51,5.4,1,24,1,23,0,1,0,1877.73,606.81,5050.13,114,15,4.4,1,1,0,0,0,1,0,1,0,0,0,-1,0,1,0
18172.11,4.68,0.94,0,14,1,12,0,4,2,3879.69,152.86,19345.19,16,2,2.8,1,0,0,0,0,0,0,2,2,0,0,-1,0,1,0
35715.94,2.21,0.74,0,665,1,18,0,4,3,16150.34,558.05,48451.03,280,14,1.3,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
225.7,0.17,0.04,1,354,0,16,0,1,0,1343.29,1785.92,5189.67,43,15,4.6,6,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
1586.33,1.14,0.31,1,309,1,16,0,3,3,1386.39,174.04,5173.92,21,6,5.5,10,0,0,0,0,0,0,2,0,0,0,-1,0,2,0
353.46,0.19,0.06,0,104,1,11,0,0,0,1897.8,745.14,5773.57,12,19,3.7,13,0,0,0,0,0,0,2,0,0,0,-1,0,0,0
36024.65,32.53,14.41,1,0,0,11,0,4,1,1107.41,149.05,2499.23,20,6,1.4,3,0,1,1,0,0,0,2,2,0,0,-1,0,0,1
26282.11,8.99,2.92,1,2,0,6,0,3,2,2923.41,329.14,8997.1,207,16,4.0,7,0,0,0,0,0,0,1,2,1,3,7,0,4,1
24239.19,5.33,1.96,0,16,1,12,0,3,1,4546.69,506.99,12355.83,43,7,3.5,11,0,0,1,0,0,0,0,2,0,0,-1,0,1,0
619.3,0.52,0.11,0,175,1,6,0,0,2,1192.52,189.15,5467.93,116,17,7.4,12,1,1,0,0,0,0,0,0,0,0,-1,0,2,0
88327.1,3.92,1.11,0,699,1,16,0,5,3,22515.53,226.16,79494.39,67,17,5.2,3,1,1,0,0,0,0,0,2,0,0,-1,0,0,0
16305.73,6.02,1.52,1,6,1,8,1,1,2,2707.53,279.32,10717.92,14,5,2.6,10,0,1,0,0,0,1,1,2,0,0,-1,0,0,0
50.78,0.04,0.02,0,176,1,8,0,1,1,1232.73,2247.64,3329.73,146,5,6.8,2,0,1,0,0,0,0,0,2,0,0,-1,0,0,0
14680.29,5.09,1.99,0,30,0,0,0,3,2,2883.08,319.51,7373.91,52,6,1.0,3,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
335.22,0.2,0.06,0,333,1,3,0,3,3,1665.22,200.96,5236.2,6,19,0.7,2,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
31600.65,64.02,24.15,1,0,0,6,0,2,2,493.58,381.65,1308.51,60,11,5.0,10,0,0,1,0,0,0,0,1,0,0,-1,0,0,1
8111.92,2.03,0.46,0,1,0,21,0,5,1,3992.46,312.15,17490.62,249,6,6.8,7,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
345.64,0.8,0.26,0,346,1,17,0,3,0,432.53,276.89,1311.68,67,5,2.7,2,1,1,0,0,1,0,1,2,0,0,-1,0,1,0
1655.6,1.11,0.49,0,32,1,20,0,5,3,1488.42,319.29,3364.52,239,14,7.5,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
24168.74,1.76,0.59,0,309,1,10,0,2,1,13760.73,768.66,41282.19,243,18,1.0,7,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
21831.43,10.59,3.3,1,86,1,16,0,4,3,2062.16,943.84,6614.55,11,3,6.7,14,1,0,1,0,0,0,0,1,0,0,-1,0,0,0
10806.02,3.76,1.68,0,64,0,5,0,1,3,2872.79,279.33,6447.14,32,10,3.0,10,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
662.92,0.5,0.13,0,223,1,14,0,4,3,1338.62,454.38,5242.28,37,18,4.0,3,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
56.98,0.04,0.02,0,63,1,8,0,1,3,1356.27,663.77,3683.14,197,14,2.6,13,1,1,0,0,0,1,1,0,0,0,-1,0,2,0
317.69,0.3,0.06,0,242,1,21,0,0,3,1051.94,747.96,5112.93,149,20,7.0,11,1,1,0,0,0,0,2,1,0,0,-1,0,1,0
16702.71,5.25,1.34,0,1,0,12,0,4,1,3183.51,2404.94,12497.37,34,20,3.1,9,0,1,0,0,0,0,0,2,1,2,4,1,1,1
23515.68,2.14,0.71,0,121,1,5,0,1,2,10984.5,314.52,32953.5,222,9,1.4,14,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
80154.01,8.01,1.11,0,316,1,15,0,2,2,10003.47,669.67,72138.61,64,12,1.6,13,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
72911.61,41.26,13.59,0,12,0,7,0,4,3,1767.17,631.45,5366.36,191,18,1.1,1,0,0,0,0,0,0,0,3,1,3,22,1,6,1
495.19,0.52,0.18,0,82,1,20,1,2,1,948.84,177.21,2746.95,81,15,6.4,5,0,1,0,0,0,1,2,2,0,0,-1,0,2,0
45222.99,29.86,10.74,1,0,0,13,0,2,1,1514.37,385.4,4211.02,215,3,4.3,14,1,1,0,0,0,0,1,2,0,0,-1,0,3,1
1279.47,0.74,0.2,0,88,1,9,0,0,2,1717.96,657.37,6338.08,184,6,2.8,11,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
361.8,0.34,0.09,1,356,1,0,0,3,0,1066.24,486.14,3960.26,159,10,1.9,4,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
20839.44,16.15,3.34,0,78,0,10,0,2,1,1290.64,565.87,6240.81,23,3,4.5,1,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
789.67,0.47,0.12,1,187,1,0,0,5,2,1683.79,150.48,6373.27,247,7,5.9,0,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
6987.19,2.2,0.73,0,5,0,1,0,3,2,3178.76,189.08,9532.64,167,16,4.9,4,1,1,0,0,0,0,0,0,1,4,58,0,4,1
66070.05,156.56,59.08,1,0,0,3,0,5,1,422.0,302.25,1118.25,104,14,6.7,10,1,0,1,0,0,0,0,2,0,0,-1,0,0,1
156.67,0.1,0.02,0,50,1,21,0,0,1,1554.14,1551.75,6485.92,220,14,7.3,4,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
76396.41,32.03,13.33,1,0,0,20,0,5,0,2384.93,382.12,5732.79,179,18,5.0,12,0,0,0,0,0,0,2,3,0,0,-1,0,2,1
40821.58,33.4,14.77,1,0,0,4,0,5,2,1222.2,371.19,2764.74,102,14,7.7,14,1,0,1,0,0,0,5,5,0,0,-1,0,1,1
81137.49,5.13,1.11,0,444,1,15,0,3,3,15816.72,177.79,73023.74,221,2,4.3,4,0,1,0,1,1,0,0,0,0,0,-1,0,1,0
98489.66,5.16,1.11,0,127,1,6,0,2,2,19084.96,926.31,88640.69,170,3,2.9,3,1,1,0,0,0,0,2,2,0,0,-1,0,2,0
386.1,0.47,0.16,0,318,1,19,0,2,3,821.42,438.44,2489.74,21,2,6.2,6,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
33893.78,46.9,12.62,0,7,0,8,0,0,2,722.62,206.77,2685.9,86,10,6.1,9,0,0,0,0,0,0,0,3,1,3,11,1,6,1
256.1,0.53,0.11,0,226,1,23,0,5,0,484.19,496.77,2362.2,29,11,3.3,9,1,0,0,0,0,0,1,2,0,0,-1,0,1,0
130363.18,7.83,1.11,0,353,1,8,0,3,2,16644.01,488.49,117326.86,272,15,4.3,13,0,1,1,0,0,0,1,2,0,0,-1,0,0,0
508.31,0.44,0.21,0,12,1,15,0,0,1,1157.36,385.15,2392.83,39,20,4.6,7,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
804.54,1.01,0.26,0,184,1,2,0,1,3,799.4,188.6,3077.97,144,9,7.2,7,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
425.66,0.22,0.1,0,301,1,1,0,4,3,1932.7,1087.31,4318.12,31,20,4.1,11,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
365.45,0.2,0.07,1,100,1,16,0,2,3,1839.82,308.46,4911.84,187,7,4.9,5,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
291.36,0.19,0.07,1,22,1,7,0,0,0,1539.78,258.16,3917.33,87,8,3.3,12,0,0,0,0,0,0,1,2,0,0,-1,0,0,0
10243.22,4.64,1.42,0,47,0,2,0,5,0,2208.45,361.7,7190.12,194,19,1.9,4,1,1,1,0,0,0,0,2,0,0,-1,0,1,0
56426.02,3.45,1.11,0,401,1,19,0,1,2,16363.04,432.82,50783.42,257,8,2.8,6,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
1243.9,0.71,0.23,0,124,1,12,0,5,1,1747.19,1099.52,5345.63,199,2,1.0,8,1,1,0,0,0,0,1,0,0,0,-1,0,1,0
71819.98,55.69,19.69,1,0,0,3,0,2,0,1289.71,3194.48,3646.98,135,7,4.5,0,0,1,1,0,0,0,0,3,0,0,-1,0,3,1
14034.8,10.06,2.01,1,31,1,3,1,4,1,1394.77,294.97,6966.46,138,15,4.6,10,1,0,0,0,0,0,2,2,0,0,-1,0,1,0
134973.41,16.34,1.11,0,703,1,6,0,2,0,8258.35,962.52,121476.07,43,17,3.2,1,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
77258.83,40.29,14.43,1,0,0,1,0,4,2,1917.57,503.74,5355.56,173,8,2.0,14,1,0,1,0,0,0,0,3,0,0,-1,0,1,1
104840.92,16.23,1.11,0,145,1,22,1,2,2,6458.08,791.07,94356.83,178,7,6.1,4,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
4793.52,1.18,0.37,0,4,1,6,0,2,1,4073.41,351.46,13054.7,54,7,7.3,6,1,0,0,0,0,0,0,0,0,0,-1,0,1,0
57042.82,37.26,16.29,1,0,0,19,1,5,2,1531.08,912.85,3501.59,83,14,2.2,12,1,1,0,0,0,0,0,3,0,0,-1,0,3,1
22842.43,14.83,3.06,0,9,0,1,0,4,2,1539.84,394.05,7469.87,113,2,5.3,12,1,1,0,0,0,0,1,2,0,0,-1,0,0,0
426.62,0.27,0.07,0,265,0,4,0,2,0,1598.9,552.45,6023.52,216,14,4.2,0,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
502.53,0.61,0.13,0,253,0,8,0,3,0,830.36,3822.15,3989.89,43,14,7.3,5,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
499.39,0.36,0.1,0,357,1,3,0,0,3,1372.06,2522.39,4855.08,129,10,1.2,2,0,1,0,0,0,0,0,2,0,0,-1,0,0,0
75003.57,3.23,1.08,0,710,1,3,0,0,1,23198.11,350.64,69594.32,94,7,5.6,10,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
1033.53,0.56,0.15,0,353,1,4,1,4,2,1856.51,389.08,7010.88,55,4,1.5,0,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
11320.94,3.54,0.89,1,18,0,12,0,2,2,3200.33,1034.35,12693.4,118,13,4.7,12,1,0,1,0,0,0,1,2,0,0,-1,0,0,0
123.83,0.16,0.04,0,111,1,13,0,4,0,754.35,400.9,2855.25,113,7,0.6,0,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
31289.96,35.32,14.17,0,12,0,19,1,2,1,885.91,929.52,2208.13,217,14,0.7,11,0,0,0,0,0,1,1,2,1,2,42,1,2,1
595.7,0.53,0.11,0,105,1,12,1,5,2,1120.15,173.98,5255.36,239,8,5.8,8,1,0,0,0,0,0,2,1,0,0,-1,0,0,0
300.48,0.25,0.08,0,99,1,10,0,3,2,1206.17,310.58,3655.87,242,19,3.3,12,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
753.95,1.97,0.41,0,300,1,4,0,2,0,382.94,706.29,1859.16,241,8,3.3,13,0,0,0,0,0,0,2,2,0,0,-1,0,2,0
148.57,0.12,0.03,0,335,1,15,0,5,2,1222.68,904.26,4253.49,181,12,4.2,12,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
1332.45,0.83,0.21,0,48,0,10,0,5,0,1598.97,141.39,6197.67,113,2,4.9,10,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
70297.56,38.22,15.96,1,0,0,16,0,3,0,1839.28,742.17,4403.82,95,17,2.7,9,0,1,0,0,0,0,0,4,0,0,-1,0,3,1
82452.34,31.83,10.78,0,9,0,14,0,0,1,2590.19,489.48,7647.55,93,5,7.1,11,0,0,0,0,0,1,2,3,1,2,14,1,6,1
8609.41,3.68,1.49,1,0,0,16,0,3,4,2340.91,588.36,5767.41,43,13,3.2,5,1,0,1,1,0,0,4,5,0,0,-1,0,2,1
252.44,0.23,0.06,0,126,0,22,0,1,1,1094.91,1353.96,4224.95,96,16,7.7,5,1,1,0,0,0,0,1,1,0,0,-1,0,2,0
15372.32,3.15,0.94,0,51,1,17,0,4,3,4879.24,480.03,16362.99,160,9,0.7,7,1,0,0,0,0,0,2,2,0,0,-1,0,0,0
52987.6,103.9,49.85,1,0,0,0,0,4,3,509.99,685.06,1062.94,119,11,7.1,14,1,0,1,0,0,0,5,1,0,0,-1,0,0,1
59495.92,75.93,28.28,1,0,0,4,0,5,2,783.52,597.51,2103.55,134,10,5.6,10,0,0,0,0,0,0,2,1,0,0,-1,0,1,1
8049.23,5.91,1.19,1,14,1,23,0,2,3,1361.38,2677.88,6791.39,15,10,4.0,2,1,0,0,0,0,0,2,0,0,0,-1,0,0,0
13337.15,1.54,0.51,0,632,1,18,0,1,2,8688.02,1024.21,26064.06,287,19,1.2,6,0,0,0,0,0,0,2,0,0,0,-1,0,0,0
136723.61,8.63,1.11,0,540,1,19,0,1,1,15848.41,467.69,123051.25,290,7,0.8,12,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
1704.82,2.09,0.93,0,145,1,17,0,5,1,816.51,558.1,1826.48,181,16,4.9,1,0,0,0,0,0,0,2,2,0,0,-1,0,2,0
340.3,0.77,0.31,0,353,1,8,0,0,2,439.19,1864.24,1099.5,22,20,1.0,12,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
176.63,0.32,0.07,0,129,1,1,0,3,2,544.45,1011.82,2432.22,136,15,7.2,7,0,0,0,0,0,0,2,1,0,0,-1,0,2,0
75373.83,144.06,43.15,0,10,0,4,0,3,3,523.2,735.74,1746.64,190,18,0.7,5,0,0,0,0,0,0,1,0,1,2,16,0,6,1
983.99,0.56,0.2,0,231,0,7,1,5,2,1743.85,181.02,4872.17,211,8,2.0,9,0,0,0,0,1,0,2,1,0,0,-1,0,1,0
232.58,0.17,0.04,0,153,0,21,0,1,3,1404.68,1485.4,6339.16,210,4,3.3,4,0,1,0,0,0,1,0,0,0,0,-1,0,2,0
43465.03,48.52,17.45,1,0,0,0,0,6,2,895.75,639.63,2490.16,154,20,6.3,11,1,0,1,1,1,0,4,5,0,0,-1,0,2,1
1271.58,0.99,0.24,0,287,1,22,1,1,0,1281.52,913.45,5217.62,27,10,6.3,5,0,0,0,0,0,1,1,2,0,0,-1,0,0,0
12637.85,6.73,1.55,1,58,0,16,0,0,0,1878.96,222.85,8167.28,232,14,4.0,10,1,0,0,0,0,0,1,1,0,0,-1,0,1,0
488.84,1.14,0.34,0,154,1,14,0,3,3,427.57,3529.09,1430.83,82,6,5.1,11,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
79534.01,7.82,1.11,0,345,1,23,1,0,2,10170.42,339.24,71580.61,272,5,1.6,7,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
343.85,0.2,0.06,0,228,1,15,0,1,2,1761.13,684.63,6066.45,63,15,6.1,7,0,1,0,0,0,1,0,2,0,0,-1,0,0,0
145157.44,5.91,1.11,0,135,1,19,0,0,2,24552.76,1343.09,130641.7,59,7,6.3,1,1,1,0,0,0,0,2,0,0,0,-1,0,2,0
60.94,0.04,0.01,0,12,1,11,0,1,0,1673.21,154.65,7278.47,21,9,5.8,2,1,1,1,0,0,0,1,1,0,0,-1,0,2,0
271.35,0.16,0.04,0,102,1,23,0,0,1,1702.89,2011.75,6174.53,119,6,6.8,14,0,1,1,0,0,0,0,0,0,0,-1,0,1,0
57339.43,20.29,8.59,1,0,0,0,0,6,4,2825.88,441.64,6673.55,110,15,1.0,1,1,0,1,1,1,0,5,1,0,0,-1,0,0,1
1001.07,0.72,0.24,1,124,1,23,0,5,0,1390.81,629.36,4222.73,115,12,0.5,14,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
7381.54,2.33,0.62,1,1,0,17,0,1,3,3166.53,251.84,11833.56,114,19,1.6,3,1,1,0,0,0,0,1,1,0,0,-1,0,0,0
8588.63,6.08,2.77,1,0,0,13,0,1,0,1411.46,495.33,3096.96,65,2,3.4,8,0,1,0,0,0,0,0,3,0,0,-1,0,1,1
13416.92,5.78,2.54,1,0,0,2,1,2,3,2320.18,4644.92,5280.75,91,18,2.0,14,0,0,1,0,0,0,1,4,0,0,-1,0,1,1
707.74,0.37,0.12,0,92,1,21,0,1,0,1899.14,1238.44,5840.77,78,10,7.3,6,1,1,1,0,0,0,2,2,0,0,-1,0,2,0
6686.94,3.78,0.85,0,38,0,4,0,4,2,1770.49,233.92,7824.33,120,13,6.8,2,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
578.98,0.47,0.18,0,206,1,15,0,4,1,1236.89,947.39,3294.36,5,17,3.0,5,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
9983.35,2.02,0.53,0,70,1,18,0,1,1,4949.09,778.27,18743.87,228,14,3.2,10,1,1,0,0,0,0,0,1,0,0,-1,0,0,0
18280.37,11.94,3.05,1,63,1,11,0,0,3,1531.62,704.64,6002.8,129,9,5.0,11,1,1,0,0,0,0,1,2,0,0,-1,0,1,0
20952.81,4.71,2.11,1,57,0,13,0,1,2,4447.79,1097.64,9915.48,168,15,5.3,11,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
557.95,0.63,0.14,0,242,1,8,0,2,0,883.81,685.53,4113.39,239,2,1.0,2,0,1,0,0,1,0,2,2,0,0,-1,0,1,0
20553.53,1.32,0.44,0,671,1,15,0,0,1,15553.83,701.11,46661.5,290,9,5.6,1,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
14069.81,6.98,3.0,1,0,0,14,0,7,2,2015.67,286.34,4697.27,4,15,3.4,0,1,0,1,1,0,1,2,1,0,0,-1,0,2,1
1307.78,0.87,0.25,0,298,1,21,0,2,1,1499.27,633.52,5130.09,141,7,4.5,1,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
534.87,0.32,0.07,0,128,1,14,0,5,3,1656.63,456.39,7394.99,66,9,3.0,9,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
973.4,0.76,0.25,0,26,1,10,0,3,1,1285.86,2732.48,3833.95,122,12,4.2,5,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
33561.31,19.84,8.3,1,0,0,20,1,4,0,1691.34,1646.33,4045.56,36,13,3.3,13,0,0,1,0,0,0,0,1,0,0,-1,0,0,1
89202.32,3.95,1.11,0,654,1,7,0,0,0,22567.63,447.03,80282.09,110,12,4.9,4,1,1,0,0,0,0,1,2,0,0,-1,0,2,0
867.29,0.5,0.15,0,266,1,18,0,4,1,1743.44,382.6,5926.79,243,14,3.7,5,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
61270.35,118.94,34.51,1,9,0,20,0,5,0,515.15,162.72,1775.23,119,19,7.1,0,1,1,0,0,1,0,1,0,1,3,1,1,3,1
347.53,0.24,0.1,1,310,1,9,0,4,1,1454.0,672.36,3352.16,191,17,2.5,13,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
95133.45,44.73,12.89,1,7,0,3,0,1,0,2126.73,773.33,7378.02,103,9,6.1,0,0,1,0,0,0,1,2,2,1,3,29,1,5,1
3253.22,1.51,0.3,0,7,1,17,0,4,1,2157.78,373.57,10675.85,150,3,7.5,6,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
68168.24,3.05,1.02,0,375,1,7,0,3,0,22341.15,292.47,67023.45,151,3,3.3,8,0,0,0,0,0,0,1,2,0,0,-1,0,1,0
22513.81,18.84,4.04,1,80,0,12,0,5,2,1195.09,998.65,5577.43,130,9,1.0,8,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
404.17,0.33,0.1,1,64,1,7,0,5,3,1225.65,2083.29,4128.37,164,13,5.9,14,0,0,0,0,0,0,2,0,0,0,-1,0,2,0
71459.78,3.7,1.11,0,610,1,18,0,2,3,19294.71,445.64,64313.8,87,8,7.8,8,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
322.93,0.41,0.1,0,170,1,20,1,0,2,789.51,723.1,3312.31,190,14,1.8,4,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
72981.78,64.17,35.16,1,0,0,7,0,4,3,1137.35,3536.03,2075.75,52,3,1.7,10,0,1,1,0,0,0,2,4,0,0,-1,0,1,1
11705.3,5.5,1.69,1,23,0,2,0,1,3,2129.37,415.02,6912.9,89,7,2.3,4,0,0,0,0,0,0,2,2,0,0,-1,0,1,0
148017.08,8.51,1.11,0,141,1,21,0,5,3,17395.5,1196.39,133215.37,270,6,6.6,7,0,0,0,1,0,0,2,0,0,0,-1,0,2,0
24174.01,7.83,1.73,0,6,1,19,1,3,2,3085.96,343.95,13994.58,188,10,3.6,11,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
53046.5,33.89,13.15,1,0,0,20,0,6,4,1565.15,750.93,4033.13,17,13,2.5,0,1,0,1,1,1,0,3,4,0,0,-1,0,0,1
249.95,0.15,0.03,0,265,1,18,0,2,3,1631.29,397.77,7908.04,108,19,6.4,7,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
40496.37,16.76,7.04,1,0,0,15,0,6,2,2416.11,144.62,5754.42,9,9,1.5,13,1,0,1,0,1,0,2,2,0,0,-1,0,0,1
806.45,0.44,0.2,0,240,1,21,1,5,2,1845.15,1192.01,4079.9,232,5,0.7,2,0,0,1,0,0,0,0,0,0,0,-1,0,0,0
1299.13,1.23,0.45,1,102,0,11,0,1,2,1056.57,400.23,2910.07,25,17,1.5,10,0,1,0,0,1,0,0,1,0,0,-1,0,2,0
503.53,0.34,0.09,0,215,1,20,0,4,0,1488.84,1612.31,5876.05,193,8,3.7,8,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
40536.68,1.78,0.59,0,111,1,18,0,0,0,22828.43,892.79,68485.28,86,20,4.5,10,1,0,0,0,0,0,1,2,0,0,-1,0,1,0
588.25,0.38,0.13,1,290,1,11,0,2,3,1560.72,217.72,4466.36,78,11,1.3,2,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
64265.83,96.88,43.96,1,0,0,15,0,5,1,663.34,325.1,1462.06,185,16,3.1,2,0,0,0,0,0,0,0,2,0,0,-1,0,3,1
9572.9,4.23,0.91,0,67,0,6,0,3,3,2263.78,258.76,10516.61,235,6,5.5,6,1,0,1,0,0,0,1,2,0,0,-1,0,1,0
621.98,0.43,0.09,0,27,1,17,0,1,1,1442.44,3569.84,6659.22,42,10,1.9,14,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
18310.27,7.67,3.32,1,0,0,16,0,7,4,2386.02,147.02,5513.52,25,11,7.9,8,1,0,1,1,1,0,2,3,0,0,-1,0,0,1
537.89,0.99,0.33,0,271,1,15,0,1,1,544.11,527.38,1612.69,171,12,4.1,8,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
278.53,0.15,0.03,0,308,1,22,0,3,2,1816.01,832.32,8950.41,224,11,7.5,2,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
742.19,1.88,0.74,0,103,0,13,1,4,2,395.14,388.0,1007.44,206,11,4.5,3,0,1,1,0,0,0,1,2,0,0,-1,0,1,0
807.98,0.7,0.25,0,194,1,5,0,2,0,1146.78,1388.05,3263.61,29,2,5.7,13,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
